id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price
14789993,mount waverley convenient and beautiful townhouse,92365193,Alina,Monash,-37.87441128161581,145.14089671512673,Private room,50
14790366,Tintin Apartment on Lygon Street,516797,Angela,Moreland,-37.76473575816932,144.97317972937157,Entire home/apt,140
14790809,Treetop Apartment in Fitzroy,16684575,Ruby,Yarra,-37.80233929353488,144.9766659183194,Entire home/apt,112
14790974,Fabulous location: enjoy Fitzroy's cafe/bar scene,92374525,Alexeena,Yarra,-37.79138543315341,144.97899881289453,Entire home/apt,180
14791251,Spacious warehouse conversion in central Melbourne,4383813,Alex,Yarra,-37.80035225255014,144.993984600175,Entire home/apt,115
14792665,"Chic and cosy, garden setting guest accommodation",15494767,Annette,Glen Eira,-37.873327375108936,145.00601459800677,Entire home/apt,100
14793911,mud brick retreat yarra valley,92397861,Anne,Yarra Ranges,-37.78779946368973,145.62201633075787,Entire home/apt,100
14794255,"""Yours"" ELEGANT CBD PAD NETFLIX/APPLE TV WIFI",61915494,Alice,Melbourne,-37.81440703268456,144.95332342722816,Entire home/apt,125
14795254,Richmond Retreat,21343225,Phoebe,Yarra,-37.81799179010047,144.99732101966103,Entire home/apt,129
14805526,Sky Apartment w New Year Firework view.,44159306,Sofia,Melbourne,-37.81536489399174,144.9527694312108,Entire home/apt,138
14807785,Private room in awesome location!,17786878,Ailbhe,Port Phillip,-37.86365911412595,144.97842835301472,Private room,80
14810421,Quiet residence close to everything,92561510,Bruce,Boroondara,-37.815635785308274,145.01835005707056,Entire home/apt,226
14812657,Top Class Apartment For Your Family,51172609,Lisa,Melbourne,-37.81507816079196,144.95196733912917,Entire home/apt,100
14814743,private single bedroom with new air-conditioning,92597895,Lee,Port Phillip,-37.86348632264045,145.00469892177745,Private room,42
14819880,Have Fun in a Star Wars Themed Apartment in North Melb Close to CBD,31026513,Marini,Melbourne,-37.800822919292,144.95188321331295,Entire home/apt,118
14819923,Clean & Comfy Room In A New House,16319616,Airin,Wyndham,-37.840540441902405,144.74237542440443,Private room,60
14825325,Chalet House; Panoramic views. Third night free!,59080076,Dani,Yarra Ranges,-37.7530431195136,145.69408109493514,Entire home/apt,475
14825680,"Luxury of beach stay - quiet, bright and stylish",89246500,Michelle,Port Phillip,-37.86017410680193,144.9707704123761,Entire home/apt,165
14828593,Quiet Queen Suite 30 minutes from CBD,11163707,Keith,Moonee Valley,-37.75586364074791,144.89416122637004,Private room,90
14829394,Amazing City View apartment,48014108,Amazing Accommodations!,Stonnington,-37.8449914444627,144.99480266808422,Entire home/apt,155
14830103,南岸经济实惠短租房 你好陌生人,92724666,Shangkun,Port Phillip,-37.83339732760237,144.96779285814065,Private room,46
14832179,"Quiet Entertainer in Richmond (CBD 3km, Sleeps 4)",45320190,Geraldine,Yarra,-37.8269051334335,145.00952768036223,Entire home/apt,129
14833595,Cloud9 - Melb CBD Lux 3BR/2BA Apt Free Park + WiFi,4924814,Akbar,Melbourne,-37.81436321933795,144.95512304324225,Entire home/apt,249
14834055,Luxury Top Floor #2 ~ 2bdm CBD ((Wifi & Car Park)),23146639,Lance,Melbourne,-37.814490462791696,144.9531395700664,Entire home/apt,169
14842965,Le'Gardin in CBD 3beds apt WIFI POOL GYM Netflix,66163268,Mon,Melbourne,-37.81578712644603,144.95444205704575,Entire home/apt,138
14843347,Lofty Living in South Yarra,84373714,Lily,Stonnington,-37.837210072645185,144.99616962471248,Entire home/apt,97
14844502,LUXICO - Young St - Luxury inner city pied-a-terre,11914644,Luxico Holiday Homes,Yarra,-37.80515829730956,144.97950686784878,Entire home/apt,300
14845850,City View Apartment with free WIFI,48014108,Amazing Accommodations!,Stonnington,-37.844718576519874,144.9948544667795,Entire home/apt,136
14847132,*Modern*Stunning* 2BR CBD Apt Amazing City View #2,77661491,Jame,Melbourne,-37.81457234509364,144.95309293045608,Entire home/apt,138
14848971,"New, Bright Designer Apartment in Central Business District",1739996,Paul,Melbourne,-37.81551833609608,144.9544377276664,Entire home/apt,100
14850974,"Stylish, Modern, New Private Bedroom",37531702,Gabriel,Manningham,-37.79607449401027,145.16371771284412,Private room,40
14853126,"Gateway to the Hill, Garden retreat.",54550866,Chloe,Yarra Ranges,-37.87950453947917,145.33309763489694,Entire home/apt,613
14857562,Enjoy and Experience in Melbourne Le’City Apartment,66163268,Mon,Melbourne,-37.81391635515012,144.9556165109764,Entire home/apt,295
14858903,"Great location, newly renovated home in Brunswick",41329092,Shan,Moreland,-37.770040368092985,144.96179786363504,Private room,60
14860269,Elegant Victorian apartment. Parisian chic.,16122121,Cas,Port Phillip,-37.844305976906746,144.95914657642578,Entire home/apt,148
14860484,Little Gem in the heart of Brunswick,5829226,Annie,Moreland,-37.76756946586607,144.96235039945313,Entire home/apt,100
14860770,"Scenic views, close to public transport",88426962,Lizhong,Darebin,-37.7160373738282,145.06493110182538,Private room,100
14861568,Downtown City Apartment by Hosier Lane,30250344,Casey,Melbourne,-37.81612248583022,144.96946204681646,Entire home/apt,199
14861872,shared female room,23236851,Camilo,Melbourne,-37.82555875634926,144.9592392714896,Shared room,29
14861933,Awesome Acco.1 Apr-30 Apr,88387350,Amit,Port Phillip,-37.85377442718354,144.9812152625387,Private room,46
14864948,Spectacular 1 Bedroom Apartment in FREE Tram Zone,18001662,Clarice,Melbourne,-37.81507404648523,144.95357265227108,Entire home/apt,122
14865167,Amazing CBD View. Flexi Check in and Out. Msg Me,45136651,Kevin,Melbourne,-37.80933833371506,144.96833608457365,Entire home/apt,120
14865438,Central apartment with view & private bathroom,42994969,Daniel,Melbourne,-37.80740104989792,144.95831088468208,Private room,299
14873018,Lovely Garden Apartment Balwyn Nth,48161025,Janet & Alan,Boroondara,-37.78901653533166,145.09835017527558,Entire home/apt,90
14875198,PanoramicView & Modern 2bedrm Aprt & Rooftop Pool!,20904291,Susan,Melbourne,-37.826506954241076,144.9580937924347,Entire home/apt,280
14876025,CBD 2BR| Southern Cross| Crown Casino| DFO|Netflix,32316995,Yong,Melbourne,-37.81938072780308,144.95512979086305,Entire home/apt,166
14876436,Bright and cheerful 2 bedroom modern apartment,33961423,Dylan,Darebin,-37.76196005159171,144.9893861071329,Entire home/apt,80
14878244,"nice apartment with cozy bed, free tram zone, 中文房东",34977207,Yuexi,Melbourne,-37.80640893186941,144.9590877897302,Private room,54
14885742,Apartment close to shopping strip适合带1-2个小孩子的三/四口之家,52823911,Linda,Boroondara,-37.792116869554995,145.08298740865598,Entire home/apt,100
14887582,Home away from home.,56263895,Susan,Whittlesea,-37.63633067907444,145.09329659317078,Private room,40
14887607,Envirosmart City Pad - Luxury 1 BR apartmt - views,93387664,Rachael,Melbourne,-37.8122484023798,144.95622222827993,Entire home/apt,145
14887821,SPECIAL! 2BR Apartment Glen Waverley Melbourne,45619058,Fong & Fong,Monash,-37.887852834970246,145.16462299250787,Entire home/apt,132
14889409,Belgrave Gateway to the Dandenongs,93408143,Liara,Yarra Ranges,-37.914925946991524,145.35507871196498,Entire home/apt,79
14889454,墨尔本市中心公寓,93384977,Michael,Melbourne,-37.80944978231384,144.97035243367858,Shared room,133
14889669,Fabulous Frankston private Guest Suite.,79401405,Angelina,Frankston,-38.14877822261991,145.11902265920813,Entire home/apt,115
14891280,"Moonee Ponds - Large Room, Ensuite, Queen Bed",91724207,Camille,Moonee Valley,-37.77041416209078,144.91531034611768,Private room,150
14891618,Comfy 3BR unit near Flemington Races & Showgrounds,36259023,Laura,Moonee Valley,-37.772592763501294,144.90985597153548,Entire home/apt,208
14893028,Cloud9 - Melb CBD Lux 3BR/2BA Apt Free Park + WiFi,4924814,Akbar,Melbourne,-37.813966949010975,144.95484440433952,Entire home/apt,249
14900333,Amazing city views in the heart of Port Melbourne,28788320,Jess & Craig,Port Phillip,-37.83556493167016,144.9414644104174,Entire home/apt,186
14901787,Exclusive 2Bd 2Bth LUXURY CBD Pad WIFI PARKING GYM,1739996,Paul,Melbourne,-37.84105959109187,144.97738206842442,Entire home/apt,100
14902220,Brand new apartment in a perfect location,1538170,Gary,Port Phillip,-37.872731655487684,144.9806961165793,Entire home/apt,150
14902339,"Relax in Modern, Sun-Drenched Melbourne Home",27979222,Amanda,Yarra,-37.82181685535238,145.00887130890476,Entire home/apt,226
14902634,Chudleigh Park  (National Forest North Lodge),72780739,Celia,Yarra Ranges,-37.86042358727902,145.35408795397603,Entire home/apt,143
14902956,On Top of the World 1BD Melb CBD,51172609,Lisa,Melbourne,-37.81593777683139,144.95340665450968,Entire home/apt,100
14904006,Gatehouse Cottage at Moulton Park Estate,21120844,Peta,Yarra Ranges,-37.86904424947112,145.35482107240253,Entire home/apt,245
14907026,Inner City Apartment at Perfect Location,18001662,Clarice,Melbourne,-37.8163332314609,144.95379844169054,Entire home/apt,116
14916459,601Luxury - 2min Nth Melb - 10min QVM - Close CBD,26093122,Kelly,Melbourne,-37.805568100813254,144.94962000595004,Entire home/apt,300
14917420,Smith st Shop Top,93736092,Ugo,Yarra,-37.8004695185389,144.98438020012526,Private room,42
14918171,Quest Caroline Springs 2 Bedroom Apartment,93746214,Quest,Melton,-37.730338394521766,144.7430782567452,Entire home/apt,299
14918807,Quest Caroline Springs Studio Apartment,93746214,Quest,Melton,-37.7297127243804,144.7414566505282,Entire home/apt,159
14919038,Modern Inner City Deco Apartment,34635336,Annie,Melbourne,-37.795142010675505,144.94713040444037,Private room,60
14919410,Quest Caroline Springs 1 Bedroom Apartment,93746214,Quest,Melton,-37.730422012719394,144.74095513024724,Entire home/apt,249
14919472,Amazing 3 bedroom city apartment with great views!,29183827,JJ And Rose,Melbourne,-37.82086350268182,144.96400193574542,Entire home/apt,651
14920379,serene living away from the city hustle bustle,80194001,Abdul,Wyndham,-37.86800479379019,144.7111493500026,Private room,42
14921347,Studio Apartment with free wifi,48014108,Amazing Accommodations!,Stonnington,-37.84414979770356,144.99656316579612,Entire home/apt,120
14921476,Cosy Room in Spacious Brunswick Home,13354622,Marcelo,Moreland,-37.75921690653229,144.95660700944222,Private room,40
14922742,Helio - Modern 2 Bdrm 2-Story Apt in Natural Design,20240994,LittleStay,Melbourne,-37.797440645790964,144.95190238962553,Entire home/apt,154
14924071,"提供大家一个墨尔本探亲旅游,学习､工作暂住的,价廉质优的理想房间",85106599,Sandy,Wyndham,-37.9034317508368,144.73448237423244,Private room,39
14924546,MAGNIFICENT 2bd STYLISH Apt *WIFI PARKING GYM,1739996,Paul,Melbourne,-37.842372155150436,144.98052505742444,Entire home/apt,100
14934193,Hampton Living 3,6004173,John,Bayside,-37.934979763656244,145.02455102616224,Private room,65
14935347,Ninety four Mitcham,35028943,Carlyle,Maroondah,-37.82713136983952,145.2142820668564,Private room,30
14937766,Designer Spacious 2BD House Retreat St Kilda Beach,5371625,Evelyn,Port Phillip,-37.86578511422599,144.97872556320476,Entire home/apt,127
14937902,Leafy Hawthorn apartment near the river,5729445,Brigitte,Boroondara,-37.82166110751231,145.01713292385404,Private room,53
14938149,"Fantastic views & CBD location,Sub-Penthouse floor",23359874,Debra,Melbourne,-37.81501100880986,144.95031278316006,Entire home/apt,400
14938577,"""Xavier"" Bask In Sweeping Views Leafy Abbotsford",35370298,Blake(Mybnb),Yarra,-37.80482173183642,144.99587389525115,Entire home/apt,154
14938691,"Elyse, Explore Melbourne from Your Stylish Cosy Nook.",9510598,Daniela And Taj,Melbourne,-37.82154780962136,144.96418609979762,Entire home/apt,150
14949850,Gorgeous converted warehouse style apartment,94085020,Sara,Yarra,-37.80105796562578,144.99443452390898,Entire home/apt,111
14952481,Modern and chill corner of Flemington,94115930,Jaffa,Moonee Valley,-37.78279986136971,144.93776623460082,Entire home/apt,100
14953375,Cozy Bayside Apartment,59368815,Melanie,Hobsons Bay,-37.85678693131203,144.85887304585518,Entire home/apt,65
14953493,Shorey place,94127628,Preet,Casey,-38.087472567821514,145.25745847915314,Private room,199
14953691,1 Bedroom Standard,94128211,Christopher,Melbourne,-37.799688639188425,144.96942098384142,Entire home/apt,199
14953728,2 Bedroom Standard - Queen & Double Beds,94128211,Christopher,Melbourne,-37.800625787685775,144.96894813160893,Entire home/apt,244
14953775,2 Bedroom Standard - Queen & Twin Beds,94128211,Christopher,Melbourne,-37.800536145274606,144.96729468296766,Entire home/apt,244
14953815,1 Bedroom Executive,94128211,Christopher,Melbourne,-37.79861686712558,144.96815311098104,Entire home/apt,230
14953832,2 Bedroom Executive - King & Queen Beds,94128211,Christopher,Melbourne,-37.79937820581357,144.9671706350095,Entire home/apt,293
14953855,2 Bedroom Executive - King & Twin Beds,94128211,Christopher,Melbourne,-37.80073602348723,144.96931929194432,Entire home/apt,293
14956800,2BR SouthYarra SXY w/cityviews(wifi+carp+pool+gym),3721646,Alex,Stonnington,-37.83733505144788,144.99251881593716,Entire home/apt,209
14958674,"Stay in Richmond, close to Melbourne city",27029058,Karen,Yarra,-37.81669885013844,144.99828003915349,Private room,50
14965982,Luxury apartment near the beach+ free car parking,49902164,Miron,Port Phillip,-37.8567522397263,144.98422882836107,Entire home/apt,96
14967042,Cosy Room in the Heart of Richmond,62460529,Jesslyn,Yarra,-37.81292970198968,145.008965769145,Private room,90
14967632,"Modern house, close to CBD",5453265,Robyn,Moreland,-37.77494743197126,144.98479559285278,Entire home/apt,161
14968098,Quirky Character Fitzroy Home & Garden,44976168,Laura,Yarra,-37.792601354925296,144.98191611905023,Private room,55
14968728,Grand Dame Beaumaris,5869866,Claire  - Beau Bay Houses Owner/Ope,Bayside,-37.9878716074022,145.03557486206202,Entire home/apt,289
14970200,8acre Dandenong Ranges GrandEscape,19139083,Jay,Yarra Ranges,-37.881382899163135,145.36146458929466,Entire home/apt,1015
14971209,Modern apartment in a great location!,64119059,Jasmin,Moreland,-37.75867721516498,144.96350615269486,Entire home/apt,115
14973347,City View Studio close to Chapel St,5238994,Pawan,Stonnington,-37.845126238171325,144.99669748612186,Entire home/apt,144
14973786,Enough Rooms for Group Travel Up to 8 Persons,2587171,Melba,Wyndham,-37.86916426807258,144.6757042948356,Private room,75
14976579,Large home close to MCG/Tennis Centre,31255653,Gus And Annette,Yarra,-37.825552489038074,145.00406875286447,Entire home/apt,550
14979819,Private appartment all yours! Convenient & cozy,42233430,Elizabeth,Stonnington,-37.85753392915934,145.0464338267793,Entire home/apt,84
14982383,Mill park house Double bed room only girls,86195403,Jaymi,Whittlesea,-37.655838097481706,145.04781327574636,Private room,40
14983749,"Great view CBD Apt, Southern cross,Spa,Pool& Wifi",59842021,Fatima,Melbourne,-37.81453588412141,144.95359135009178,Entire home/apt,109
14983937,Brand New Ocean & Park View Apt in St Kilda 1406,47823384,JoJo,Port Phillip,-37.85961316022078,144.9828797673151,Entire home/apt,199
14984103,Quite charming Toorak room,80146835,Kevin,Stonnington,-37.84752634589641,145.0167413661652,Private room,80
14984233,Quirky Character Fitzroy Home & Garden,44976168,Laura,Yarra,-37.79300000728858,144.98306535591604,Private room,53
14985306,Art Deco in Prestigious Bayside Albert Park,46028272,Philippe,Port Phillip,-37.8406214452586,144.95610279508767,Entire home/apt,89
14986114,Uber Cool Private Villa in Uptown Frankston,193031,Vicki,Frankston,-38.148484044883915,145.14212512316155,Entire home/apt,138
14987259,EXTRAORDINARY 2bd CBD GEM *WIFI POOL GYM SAUNA,1739996,Paul,Melbourne,-37.814252986937504,144.95319698576063,Entire home/apt,100
14988092,Roomy Apartment with Excellent Location Close to City,44153351,Jacklyn,Melbourne,-37.82368311180814,144.96485831384214,Entire home/apt,174
14988307,Melbourne CBD Luxury with 5th Floor Views!,51784844,Dilin,Melbourne,-37.804949700001494,144.96057475063196,Entire home/apt,100
14993500,Sport Arts & Parks on your doorstep,94532719,David,Melbourne,-37.815278755949095,144.98526720980232,Entire home/apt,100
14994723,FITZROY HOUSE -LUXURY ACCOMMODATION,26716551,Kali,Yarra,-37.79547574526124,144.98210046454852,Entire home/apt,295
14995281,Light filled apartment in a quiet location,13329575,Clare,Moonee Valley,-37.75193420103244,144.90687749918257,Private room,50
14995547,Sherbrooke Kid Friendly Cabin,19139083,Jay,Yarra Ranges,-37.88004174325686,145.36198685055777,Entire home/apt,150
14996013,Richmond Escape,20922366,Vic,Yarra,-37.823979948639476,144.9953067018851,Entire home/apt,186
14996835,Lovely 2 beds 2 bath twin apartment in the city,80621455,Bill Donghang,Melbourne,-37.814791347973674,144.95406538889077,Entire home/apt,156
14998796,"❤ of Melbourne | Walk Score 99 | Pool, Spa, Gym",5657319,Shannan,Melbourne,-37.80968079236125,144.95784133264894,Entire home/apt,89
14999657,Cosy modern unit!,74069943,B,Hobsons Bay,-37.88178919305108,144.78098994075035,Entire home/apt,90
15000293,"Beautiful modern Kew Apt 
Easy access to anywhere",50032978,NA,Boroondara,-37.809099377380186,145.02646069677087,Entire home/apt,170
15000431,Stunning Modern 2Br 1Ba with Outstanding views,1538856,Andrew,Melbourne,-37.79901602197829,144.95290806429523,Entire home/apt,145
15000511,"Spacious,comfortable lovely house",81772437,Amy,Monash,-37.863536833165874,145.1250231543968,Entire home/apt,300
15002292,Private room at The Avenue (parking available),34417116,Neel,Stonnington,-37.85486153397246,144.99834427528933,Private room,60
15007075,Beautiful Bungalow in Spotty on Reed,94683187,Anne,Hobsons Bay,-37.82876395121059,144.88066995743588,Entire home/apt,246
15007506,Grandview Grove,22382078,Liza,Darebin,-37.77585441250158,145.01466842191564,Private room,40
15008709,Close to city and Airport - Single bed,45331541,Micheline,Darebin,-37.73774497574085,144.98579337373113,Private room,50
15009684,Darling Malvern East,26092042,Sarah,Stonnington,-37.881362700991616,145.058524021937,Entire home/apt,215
15009737,Two level home with views of the city and MCG!,68022671,Vic,Yarra,-37.823732231380525,144.99187643851042,Entire home/apt,350
15009760,Cosy Home in Great Inner City Suburb,1440269,Ali,Darebin,-37.75974252991679,145.00574449474513,Entire home/apt,129
15012010,Private room in the heart of vibrant Fitzroy,2869539,Tim,Yarra,-37.7967883637107,144.98279719747748,Private room,90
15013115,"City & Bay, Your perfect stay! 2 beds+ 2 bathrooms",94748450,Judith,Port Phillip,-37.83563856553321,144.94894397226616,Entire home/apt,226
15013163,Modern apt. Close to public transport & culture,4343231,Sam,Yarra,-37.79113824074006,144.98376915061343,Private room,84
15014727,"Light, bright apartment - Elwood",94762648,Toni,Port Phillip,-37.88825725480485,144.98942892556627,Entire home/apt,140
15015203,Surfnturf Homestay - beach and cafes!,74297858,Donna,Port Phillip,-37.859301610722156,144.97704779163433,Entire home/apt,96
15016168,"Charming Victorian, 
great location",25370727,Pete,Melbourne,-37.795914863007475,144.97092195858272,Private room,65
15026276,Joseph's cosy room,37739320,Huguette,Moonee Valley,-37.71717382434641,144.88757001063428,Private room,65
15027552,Sophisticated House near South Melbourne Market,12032627,Courtney,Port Phillip,-37.83448162928389,144.95128074679366,Entire home/apt,275
15028580,Luxury Apartment & Free Parking! Perfect location!,87195519,Angelo,Melbourne,-37.8085340252607,144.96032315666824,Entire home/apt,105
15028587,Room in Point Cook Gay friendly with free WiFi.,94896535,Tim,Wyndham,-37.87633408032617,144.74454203021088,Private room,90
15029233,UrbanMinder @ Nolan II,47763720,UrbanMinder,Melbourne,-37.81386678750271,144.94143415018166,Entire home/apt,199
15029959,"Elwood - modern, prime location, close to beach",70835583,Gianni,Port Phillip,-37.86954083878631,144.98676360294522,Entire home/apt,84
15030707,The Apartment You're Looking For- Wifi and Parking,15982258,Lauren,Moreland,-37.778353665666124,144.97821805582478,Entire home/apt,136
15030963,A Modern & Cozy Suite with Beautiful City Views,8530753,Jared SSP,Melbourne,-37.81612374321179,144.95259652473004,Entire home/apt,114
15039922,Queen bed private room in Box Hill,21784296,Linda,Whitehorse,-37.81403416900701,145.11722234167271,Private room,54
15041307,Bright and homey inner city place,19937269,Claire,Darebin,-37.767749049613386,144.99307410489502,Entire home/apt,277
15042558,Modern townhouse. Close to Public transport,45865043,Michael,Moreland,-37.760891805678284,144.96353966040053,Private room,40
15042836,CBD LVL 51 ocean View & next to skybus station,93934151,Judy,Melbourne,-37.81486640586257,144.9543161351581,Entire home/apt,138
15043002,Cheapest House-Close to Monash Hospital/Uni,95046894,Muralie,Monash,-37.91817838300971,145.11866379130413,Entire home/apt,50
15044298,Nicely Decorated 1 BD Richmond Apartment,2023687,Amy,Yarra,-37.82495740433982,145.0059601401618,Entire home/apt,180
15044738,4 Bedroom family home in the heart of St Kilda,33644693,Joy,Port Phillip,-37.87004043619443,144.9822567983357,Entire home/apt,350
15044841,currently unavailable,95066797,Sam,Moonee Valley,-37.78551222370935,144.93931588180376,Private room,37
15045006,Seaview Brighton,22472013,Julie,Bayside,-37.93072986933478,144.9930777955776,Entire home/apt,800
15045925,Modern apartment in perfect location + Parking!,87156441,William,Melbourne,-37.829885630580435,144.9685537070163,Entire home/apt,101
15045946,"Excellent modern living,19km to MEL",95077494,Puthu,Brimbank,-37.79677542400409,144.75975298720584,Private room,75
15046004,Superb ambience is yours,2745352,Joe,Yarra Ranges,-37.72005353688197,145.30351570614542,Entire home/apt,150
15046904,Best of Brunswick on a Budget!,9780353,Melissa,Moreland,-37.76254649028022,144.97492560831256,Private room,39
15047238,B2B_Air,64880966,Brian & Jane,Stonnington,-37.851843775017635,145.00347900033913,Entire home/apt,147
15047619,The Mouse House aka Pink Palais,23060729,Jessica,Yarra,-37.82284101947731,144.99965952540012,Private room,145
15047721,TASTEFUL SINGLE ROOM!,80146835,Kevin,Stonnington,-37.848034205899545,145.01722347613997,Private room,60
15049326,☆ Cozy 2 beds in Mel CBD ☆,45248057,Irene,Melbourne,-37.815278313384596,144.95377913847952,Entire home/apt,140
15058074,Comfy Queen room close to city & very affordable!,52579120,Asia,Melbourne,-37.794501603244925,144.92025922110042,Private room,35
15060311,little house,95216861,Xin,Darebin,-37.710160073588305,145.051394671366,Private room,80
15062736,"""Home away from Home"" - Ideal for longer visits",34477758,Simon,Maribyrnong,-37.78389390418171,144.88654672938412,Entire home/apt,140
15063284,Room in huge CBD Apartment & Venue,9295683,Chloe,Melbourne,-37.816040579640216,144.963915713207,Private room,120
15064528,Economical and Resort style BNB,1751503,Charlin & Candy,Wyndham,-37.896892329342705,144.77576065752228,Private room,30
15072669,Luxurious Three-Level Townhouse Close to Shopping,95338492,Matt,Yarra,-37.810033216831265,144.9926027797348,Entire home/apt,419
15073071,LUXICO - Bonview,11914644,Luxico Holiday Homes,Stonnington,-37.852688585698395,145.03806748317643,Entire home/apt,1650
15075015,BD 1 On Errol St > Steps from Cafes,95365311,Chantel & Jimmy,Melbourne,-37.801515555524375,144.94876289228483,Private room,65
15075409,CBD Two Bed with Pool and Gym,94873367,Albright,Melbourne,-37.81620338768553,144.95300699552328,Entire home/apt,145
15079659,"NEW LUXURY Apt with POOL, GYM and BEST VIEW",44137183,Cheryl,Melbourne,-37.801793601210896,144.95424039768156,Entire home/apt,125
15084917,Central apartment with a spectacular view!,95458293,Min Kwan,Melbourne,-37.808809090512945,144.96026038207893,Entire home/apt,150
15085707,good view & sport 3 bedroom house,88294000,MICHAEL Haibo,Monash,-37.89236684398335,145.11366970448228,Entire home/apt,130
15088840,"Designer Renovated Townhouse, Heart of South Yarra",75856271,Warwick,Stonnington,-37.84356763676935,144.98878710404585,Entire home/apt,140
15091330,"1BD apartment  clean , modern and close to city",40860700,Chariya,Melbourne,-37.82728882085076,144.95953349582064,Entire home/apt,98
15092216,Highpoint Condo - easy access to Melbourne CBD,59363666,Kee Wan,Maribyrnong,-37.776463742204996,144.89057046249206,Entire home/apt,109
15098181,Unique Aussie Camping & Animal Experience,94521921,Anita,Manningham,-37.764476145363,145.14217997399282,Private room,75
15099404,Location Location Location! Large 2 bed apartment,34870097,Stephen,Moreland,-37.77303366696897,144.96055019725566,Entire home/apt,215
15099440,"Pied-a-Terre on Acland Street, St. Kilda Beach",342766,Jane,Port Phillip,-37.86421938759613,144.9739898377301,Entire home/apt,87
15100139,Inner western beauty with a country feel,8888070,Peter,Maribyrnong,-37.80746741276309,144.8994101049635,Entire home/apt,226
15100258,Newly renovated 1 Room for rent,95527045,Sherly,Monash,-37.919247741290725,145.1378675463783,Private room,100
15100900,Classic Charmer 10km from CBD,72068327,Milos,Brimbank,-37.789065430117866,144.8449227983937,Entire home/apt,145
15101143,Fitzroy's Best Room in a Quiet Victorian Cottage,20582034,David,Yarra,-37.796077856684605,144.97835334169574,Private room,71
15102083,A Private Rooftop Oasis near the Heart of the CBD,7509953,Linton,Melbourne,-37.81609379859423,144.9649934857516,Entire home/apt,280
15102310,Waterfront Apartment with Yarra River Views,1644948,Karl,Melbourne,-37.81980794128018,144.95736102744453,Entire home/apt,158
15102483,A Windmill Barn,95637352,Lauretta,Yarra Ranges,-37.821169840129926,145.36960081837344,Entire home/apt,190
15102640,"My Zano Brunswick Home, 2 ensuite bedroom",33341783,Sulia,Moreland,-37.75938339506443,144.96473426334205,Entire home/apt,115
15102862,Standard and Executive Suites,95641308,Nick,Whitehorse,-37.817783240833464,145.1136242693068,Private room,150
15102985,Resort in the City  4,4223006,Kate,Melbourne,-37.82584820261594,144.96764062572527,Entire home/apt,300
15103900,Private Master Bedroom & ensuite (incl large bath),5511930,Alison,Moonee Valley,-37.781488351056375,144.9276381061616,Private room,89
15105174,Accommodation  in Rowville!!,95663321,Fiorella,Casey,-37.95829608845182,145.2869826387892,Private room,50
15108905,CENTRAL CBD Studio Near HARDWARE LANE + FREE WiFi,8530753,Jared SSP,Melbourne,-37.8122461890473,144.96138856125603,Entire home/apt,100
15113515,Southbank Style,8354532,Jessica And Jonathon,Melbourne,-37.821347246106875,144.96826138722267,Entire home/apt,299
15115853,clean room in a calm home 2,83438107,Salman,Moreland,-37.76331548920247,144.94043504633095,Private room,35
15116206,Little House on the Hill,13623734,Bruce,Yarra Ranges,-37.75044179718621,145.70326643623244,Entire home/apt,80
15116267,Cozy 1 bedroom with city view,95787340,Alan,Darebin,-37.7369217433445,144.9991877244898,Private room,75
15116530,Cozy amazing city view apartment,95787340,Alan,Darebin,-37.73847725483604,144.99851739515626,Private room,75
15116558,"Top level great water view with gym, pool & spa",74978259,Susan,Melbourne,-37.813368280919235,144.94546868271274,Entire home/apt,159
15116974,BD 2 On Errol St > Steps from Cafes,95365311,Chantel & Jimmy,Melbourne,-37.80137120638083,144.95062466220054,Private room,65
15117154,Fantastic double Prahran - private bathroom,36511113,Caroline,Stonnington,-37.849832171473466,144.9905763246648,Private room,50
15117218,BD 3 On Errol St > Steps from Cafes,95365311,Chantel & Jimmy,Melbourne,-37.80272904963794,144.9492319352547,Private room,65
15117626,Treetops Amazing 1 Bdr Affordable Luxury +Position,5844309,Rick,Boroondara,-37.83140278023921,145.07194362274362,Entire home/apt,96
15133420,处在喧嚣中的简便住宅,44380440,Tingting,Whitehorse,-37.81620138241969,145.1275619133303,Private room,80
15133520,"Apartment 2min to train station, Austin hospital",46814917,YeJi,Banyule,-37.75566610181791,145.0652633700128,Entire home/apt,96
15133958,Funky In Fitzroy Nth,30242107,Katherine,Yarra,-37.78267101009642,144.98878881362117,Entire home/apt,91
15134154,"Sensational views,CBD location,Sub-Penthouse floor",23359874,Debra,Melbourne,-37.81456950260127,144.95367548692423,Private room,299
15135865,"Private Sanctuary, close to CBD",886530,Kate,Yarra,-37.782436381099494,144.96941095442705,Private room,62
15136111,"Warm Apartment with Gym, Pool, Sauna near MCG",8145349,George,Melbourne,-37.82649196057278,144.96677140971138,Private room,79
15137027,St Kilda Heartbeat Ten - Brilliant Location!,4983046,Kate,Port Phillip,-37.860419466215305,144.97702327992025,Entire home/apt,97
15137658,Gorgeous 4 bedroom home in Surrey Hills,29510008,Sarah,Whitehorse,-37.82698689142162,145.10211332305448,Entire home/apt,180
15138195,OLIVEBANK bed and breakfast,91884935,Karina,Yarra Ranges,-37.64973150503153,145.49010753230067,Entire home/apt,130
